Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
27071490,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,"=""""","=""""",0,4.47,Alfred A. Knopf,Hardcover,305,2016,2016,,2021/04/04,to-read,to-read (#182),to-read,,,,0,0
92292,The Wicked Pavilion,Dawn Powell,"Powell, Dawn",,"=""1883642396""","=""9781883642396""",0,3.97,Steerforth,Paperback,281,1998,1954,,2021/04/03,to-read,to-read (#181),to-read,,,,0,0
23389865,Sappho,Sappho,"Sappho, Sappho","André Lardinois, Diane J. Rayor","=""""","=""""",0,4.17,Cambridge University Press,Kindle Edition,183,2014,-550,,2021/04/03,to-read,to-read (#180),to-read,,,,0,0
8686068,The Devotion of Suspect X (Detective Galileo #1),Keigo Higashino,"Higashino, Keigo",Alexander O. Smith,"=""0312375069""","=""9780312375065""",0,4.16,Minotaur Books,Hardcover,298,2011,2005,,2021/04/03,to-read,to-read (#179),to-read,,,,0,0
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen",,"=""0553380168""","=""9780553380163""",4,4.20,Bantam Books,Paperback,213,1998,1988,,2021/04/03,,,read,,,,1,0
9644,Why I Write,George Orwell,"Orwell, George",,"=""0143036351""","=""9780143036357""",0,4.02,Penguin Books,Paperback,120,2005,1946,,2021/04/03,to-read,to-read (#178),to-read,,,,0,0
44569827,Dishoom: From Bombay with Love,Shamil Thakrar,"Thakrar, Shamil","Kavi Thakrar, Naved Nasir","=""1408890674""","=""9781408890677""",0,4.60,Bloomsbury Publishing,Hardcover,400,2019,,,2021/04/02,to-read,to-read (#177),to-read,,,,0,0
10836,Che Guevara: A Revolutionary Life,Jon Lee Anderson,"Anderson, Jon Lee","José Hernández, Leena Nivala","=""0802135587""","=""9780802135582""",0,4.11,Grove Press (NYC),Paperback,814,1998,1997,,2021/04/02,to-read,to-read (#176),to-read,,,,0,0
56697028,The Impossible Resurrection of Grief,Octavia Cade,"Cade, Octavia",,"=""1777091764""","=""9781777091767""",0,3.86,Stelliform Press,Paperback,82,2021,2021,,2021/04/01,to-read,to-read (#175),to-read,,,,0,0
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",0,4.01,Random House,Paperback,509,2004,2004,,2021/04/01,to-read,to-read (#174),to-read,,,,0,0
14027,Thousand Cranes,Yasunari Kawabata,"Kawabata, Yasunari",Edward G. Seidensticker,"=""0679762655""","=""9780679762652""",4,3.73,Vintage,Paperback,147,1996,1952,2021/04/01,2021/03/31,,,read,What is with Japanese books invoking deep human emotions in a very weird way!,,,1,0
25812109,The Female of the Species,Mindy McGinnis,"McGinnis, Mindy",,"=""""","=""""",0,4.17,Katherine Tegen Books,Paperback,341,2016,2016,,2021/04/01,to-read,to-read (#173),to-read,,,,0,0
28264135,Ivory Throne: Chronicles of the House of Travancore,Manu S. Pillai,"Pillai, Manu S.",,"=""""","=""""",0,4.27,Harpercollins,Kindle Edition,704,2016,2016,,2021/04/01,to-read,to-read (#172),to-read,,,,0,0
11036,Little Birds,Anaïs Nin,"Nin, Anaïs",,"=""0156029049""","=""9780156029049""",4,3.73,Mariner Books,Paperback,148,2004,1979,2021/03/31,2021/03/31,,,read,Dhwani has been a bad influence on me when it comes to reading! This book had so many stories written so beautifully that at once you don't feel it as erotica but about different facets of attraction and lust people have. ,,,1,0
11041813,"The Chicken Chronicles: Sitting with the Angels Who Have Returned with My Memories: Glorious, Rufus, Gertrude Stein, Splendor, Hortensia, Agnes of God, The Gladyses, & Babe: A Memoir",Alice Walker,"Walker, Alice",,"=""""","=""""",0,3.45,,Kindle Edition,,,2011,,2021/03/31,to-read,to-read (#171),to-read,,,,0,0
22749893,The Bookshop,Penelope Fitzgerald,"Fitzgerald, Penelope",,"=""0544484096""","=""9780544484092""",0,3.28,Mariner Books,Paperback,156,2015,1978,,2021/03/31,to-read,to-read (#170),to-read,,,,0,0
10538,The Life and Times of the Thunderbolt Kid,Bill Bryson,"Bryson, Bill",Goran Skrobonja,"=""076791936X""","=""9780767919364""",0,3.92,Broadway Books,Hardcover,288,2006,2006,,2021/03/31,to-read,to-read (#169),to-read,,,,0,0
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph","Aníbal Fernandes, Aniela Zagórska","=""1892295490""","=""9781892295491""",0,3.43,Green Integer,Paperback,188,2003,1899,,2021/03/31,to-read,to-read (#168),to-read,,,,0,0
26030742,"Sharp Ends (First Law World, #7)",Joe Abercrombie,"Abercrombie, Joe",,"=""031639081X""","=""9780316390811""",0,4.14,Orbit,Hardcover,304,2016,2016,,2021/03/31,to-read,to-read (#167),to-read,,,,0,0
13521459,"Red Country (First Law World, #6)",Joe Abercrombie,"Abercrombie, Joe",,"=""0316214442""","=""9780316214445""",0,4.31,Orbit,ebook,469,2012,2012,,2021/03/31,to-read,to-read (#166),to-read,,,,0,0
2315892,Best Served Cold,Joe Abercrombie,"Abercrombie, Joe",,"=""0575082453""","=""9780575082458""",0,4.21,Gollancz,Hardcover,534,2009,2009,,2021/03/31,to-read,to-read (#161),to-read,,,,0,0
9300768,"The Heroes (First Law World, #5)",Joe Abercrombie,"Abercrombie, Joe",,"=""0316123358""","=""9780316123358""",0,4.32,Orbit,ebook,581,2011,2011,,2021/03/31,to-read,to-read (#165),to-read,,,,0,0
944076,"Last Argument of Kings (The First Law, #3)",Joe Abercrombie,"Abercrombie, Joe",,"=""0575077905""","=""9780575077904""",0,4.32,Gollancz,Trade Paperback,536,2008,2008,,2021/03/31,to-read,to-read (#164),to-read,,,,0,0
902715,"Before They Are Hanged (The First Law, #2)",Joe Abercrombie,"Abercrombie, Joe",,"=""0575077883""","=""9780575077881""",0,4.33,Gollancz,Trade Paperback,441,2007,2007,,2021/03/31,to-read,to-read (#163),to-read,,,,0,0
944073,"The Blade Itself (The First Law, #1)",Joe Abercrombie,"Abercrombie, Joe",,"=""0575079797""","=""9780575079793""",0,4.19,Gollancz,Paperback,515,2007,2006,,2021/03/31,to-read,to-read (#162),to-read,,,,0,0
18283207,Strange Weather in Tokyo,Hiromi Kawakami,"Kawakami, Hiromi",Allison Markin Powell,"=""1846275083""","=""9781846275081""",0,3.74,Portobello Books,Paperback,176,2013,2001,,2021/03/31,to-read,to-read (#160),to-read,,,,0,0
2865440,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Benjamin Kunkel,"=""0141189347""","=""9780141189345""",0,4.16,Penguin Classics,Paperback,206,2008,1963,,2021/03/29,to-read,to-read (#159),to-read,,,,0,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",0,4.25,Bloomsbury,Hardcover,245,2020,2020,,2021/03/28,to-read,to-read (#158),to-read,,,,0,0
202677,Disobedience,Naomi Alderman,"Alderman, Naomi",,"=""0743291565""","=""9780743291569""",0,3.70,Touchstone Books,Hardcover,227,2006,2006,,2021/03/21,to-read,to-read (#157),to-read,,,,0,0
375144,Songs of Love and War: Afghan Women's Poetry,Sayd Bahodine Majrouh,"Majrouh, Sayd Bahodine","Marjolijn De Jager, André Velter","=""159051081X""","=""9781590510810""",0,4.19,Other Press,Paperback,128,2010,1994,,2021/03/21,to-read,to-read (#156),to-read,,,,0,0
479572,"Anarchy, State, and Utopia",Robert Nozick,"Nozick, Robert",,"=""0465097200""","=""9780465097203""",0,3.75,Basic Books,Paperback,367,1974,1974,,2021/03/21,to-read,to-read (#155),to-read,,,,0,0
32709556,The Departure of the Train,Clarice Lispector,"Lispector, Clarice",,"=""""","=""""",0,4.28,,ebook,13,,1974,,2021/03/20,to-read,to-read (#154),to-read,,,,0,0
29408433,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""1447294831""","=""9781447294832""",0,4.34,Picador,Paperback,720,2016,2015,,2021/03/20,to-read,to-read (#153),to-read,,,,0,0
40041682,Bombay Brides,Esther David,"David, Esther",,"=""9352779452""","=""9789352779451""",0,3.56,HarperCollins,Hardcover,216,2019,,,2021/03/20,to-read,to-read (#152),to-read,,,,0,0
24800,House of Leaves,Mark Z. Danielewski,"Danielewski, Mark Z.",,"=""038560310X""","=""9780385603102""",0,4.09,Random House,Paperback,710,2000,2000,,2021/03/19,to-read,to-read (#151),to-read,,,,0,0
54246977,"A Lady's Formula for Love (The Secret Scientists of London, #1)",Elizabeth  Everett,"Everett, Elizabeth",,"=""0593200624""","=""9780593200629""",0,3.37,Berkley,Paperback,322,2021,2021,,2021/03/18,to-read,to-read (#150),to-read,,,,0,0
62794,Confessions of a Mask,Yukio Mishima,"Mishima, Yukio",Meredith Weatherby,"=""0720610311""","=""9780720610314""",0,3.95,Peter Owen,Paperback,224,1998,1949,,2021/03/18,to-read,to-read (#149),to-read,,,,0,0
43451177,Desires Become Demons: Four Tamil Poets,Meena Kandasamy,"Kandasamy, Meena","Malathi Maithri, Salma, Kutti Revathi, Sukirtharani, Lakshmi Holmström","=""1911284266""","=""9781911284260""",0,3.79,Tilted Axis Press,Paperback,66,2019,2019,,2021/03/18,to-read,to-read (#148),to-read,,,,0,0
12938,King Lear,William Shakespeare,"Shakespeare, William",William James Rolfe,"=""""","=""""",0,3.91,Simon & Schuster,Mass Market Paperback,338,2004,1605,,2021/03/18,to-read,to-read (#147),to-read,,,,0,0
22056496,Thus Were Their Faces,Silvina Ocampo,"Ocampo, Silvina","Daniel Balderston, Jorge Luis Borges, Helen Oyeyemi","=""1590177673""","=""9781590177679""",0,3.94,NYRB Classics,Paperback,354,2015,1988,,2021/03/18,to-read,to-read (#146),to-read,,,,0,0
426504,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis","Anthony Kerrigan, Anthony Bonner","=""0802130305""","=""9780802130303""",0,4.43,Grove Press,Paperback,174,1994,1944,,2021/03/16,to-read,to-read (#145),to-read,,,,0,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj, Léon Tolstoï","=""""","=""""",0,4.08,Vintage,Paperback,964,2012,1878,,2021/03/15,to-read,to-read (#144),to-read,,,,0,0
36576608,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",0,4.18,,Paperback,216,,1959,,2021/03/15,to-read,to-read (#143),to-read,,,,0,0
53341634,Unsettled Ground,Claire Fuller,"Fuller, Claire",,"=""0241457440""","=""9780241457443""",0,3.81,Fig Tree,Hardcover,289,2021,2021,,2021/03/15,to-read,to-read (#142),to-read,,,,0,0
38589871,Bitter Orange,Claire Fuller,"Fuller, Claire",,"=""1947793152""","=""9781947793156""",0,3.58,Tin House Books,Hardcover,317,2018,2018,,2021/03/15,to-read,to-read (#141),to-read,,,,0,0
14836,Midnight's Children,Salman Rushdie,"Rushdie, Salman",Pavel Dominik,"=""0099578514""","=""9780099578512""",0,3.98,Vintage,Paperback,647,1995,1981,,2021/03/14,to-read,to-read (#140),to-read,,,,0,0
902332,Earth and Ashes,Atiq Rahimi,"Rahimi, Atiq",Erdağ M. Göknar,"=""0151006989""","=""9780151006984""",0,3.60,Houghton Mifflin Harcourt,Hardcover,81,2002,2000,,2021/03/14,to-read,to-read (#139),to-read,,,,0,0
23604559,My Grandmother Asked Me to Tell You She's Sorry,Fredrik Backman,"Backman, Fredrik","Henning Koch, Andreea Caleman","=""1501115065""","=""9781501115066""",0,4.07,Atria Books,Hardcover,372,2015,2013,,2021/03/14,to-read,to-read (#137),to-read,,,,0,0
27406704,Britt-Marie Was Here,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1501142534""","=""9781501142536""",0,4.08,Atria Books,Hardcover,324,2016,2014,,2021/03/14,to-read,to-read (#136),to-read,,,,0,0
42833687,Things My Son Needs to Know About the World,Fredrik Backman,"Backman, Fredrik",Alice Menzies,"=""1501196863""","=""9781501196867""",0,3.99,Atria Books,Hardcover,208,2019,2012,,2021/03/14,to-read,to-read (#135),to-read,,,,0,0
49127718,Anxious People,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""198216963X""","=""9781982169633""",5,4.19,Atria Books,Hardcover,336,2020,2019,2021/03/14,2021/02/26,,,read,"Either I am reading really good books or I don't have the heart to rate any book less than 5, I like to think it is the first one. No writer should have the right to make their reader feel this emotional, but I am glad he did. Thank you. ",,,1,0
39807952,The Little Virtues,Natalia Ginzburg,"Ginzburg, Natalia",Rachel Cusk,"=""""","=""""",0,4.09,Daunt Books,Kindle Edition,134,2018,1962,,2021/03/13,to-read,to-read (#134),to-read,,,,0,0
35206,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa,"Akutagawa, Ryūnosuke","Jay Rubin, Haruki Murakami, Yoshihiro Tatsumi","=""0143039849""","=""9780143039846""",0,4.14,Penguin Classics,Paperback,268,2006,1927,,2021/03/12,to-read,to-read (#133),to-read,,,,0,0
581811,Valley of the Dolls,Jacqueline Susann,"Susann, Jacqueline",,"=""0802135196""","=""9780802135193""",0,3.80,Grove Press,Paperback,448,1997,1966,,2021/03/11,to-read,to-read (#132),to-read,,,,0,0
526869,"Peyton Place (Peyton Place, #1)",Grace Metalious,"Metalious, Grace",Ardis Cameron,"=""1555534007""","=""9781555534004""",0,3.79,Northeastern University Press,Paperback,384,1999,1956,,2021/03/11,to-read,to-read (#131),to-read,,,,0,0
251688,Breakfast at Tiffany's and Three Stories,Truman Capote,"Capote, Truman",,"=""""","=""""",0,3.86,Vintage Books,Paperback,142,1993,1958,,2021/03/11,to-read,to-read (#130),to-read,,,,0,0
62446,The Prince and the Pauper,Mark Twain,"Twain, Mark","Everett H. Emerson, Michael West, J.S. Goodall, Literary Domain Publishing","=""0451528352""","=""9780451528353""",0,3.86,Signet,Paperback,240,2002,1881,,2021/03/11,to-read,to-read (#129),to-read,,,,0,0
24583,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark","Guy Cardwell, John Seelye, Amanda Lee, Mark Hallaq","=""""","=""9780143039563""",0,3.92,Penguin Classics,Paperback,244,2006,1876,,2021/03/11,to-read,to-read (#128),to-read,,,,0,0
12577,The Collected Stories,Eudora Welty,"Welty, Eudora",,"=""0156189216""","=""9780156189217""",0,4.22,Mariner Books,Paperback,622,1982,1980,,2021/03/11,to-read,to-read (#126),to-read,,,,0,0
12585,The Optimist's Daughter,Eudora Welty,"Welty, Eudora",,"=""037550835X""","=""9780375508356""",0,3.51,Random House,Hardcover,180,2002,1972,,2021/03/11,to-read,to-read (#127),to-read,,,,0,0
37380,The Heart Is a Lonely Hunter,Carson McCullers,"McCullers, Carson",,"=""0618084746""","=""9780618084746""",0,3.99,Mariner Books,Paperback,359,2000,1940,,2021/03/11,to-read,to-read (#125),to-read,,,,0,0
46945,Requiem for a Dream,Hubert Selby Jr.,"Jr., Hubert Selby","Darren Aronofsky, Richard Price","=""1560252480""","=""9781560252481""",0,4.10,Da Capo Press,Paperback,279,1999,1978,,2021/03/10,to-read,to-read (#124),to-read,,,,0,0
101299,The Reader,Bernhard Schlink,"Schlink, Bernhard",Carol Brown Janeway,"=""0375408266""","=""9780375408267""",0,3.77,Pantheon,Hardcover,216,1997,1995,,2021/03/10,to-read,to-read (#123),to-read,,,,0,0
21787,The Princess Bride,William Goldman,"Goldman, William",,"=""0345418263""","=""9780345418265""",0,4.26,Ballantine Books,Paperback,456,2003,1973,,2021/03/10,to-read,to-read (#122),to-read,,,,0,0
22463,The Origin of Species,Charles Darwin,"Darwin, Charles",,"=""""","=""""",0,4.00,Castle Books,Hardcover,703,2004,1859,,2021/03/10,to-read,to-read (#121),to-read,,,,0,0
112204,The Complete Poems of Emily Dickinson,Emily Dickinson,"Dickinson, Emily","Thomas H. Johnson, Mabel Loomis Todd, Thomas Wentworth Higgins","=""""","=""""",0,4.26,"Little, Brown and Company",Paperback,716,1976,1890,,2021/03/10,to-read,to-read (#120),to-read,,,,0,0
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,"=""0061120073""","=""9780061120077""",0,4.29,HarperCollins Publishers,Paperback,496,2006,1943,,2021/03/10,to-read,to-read (#119),to-read,,,,0,0
5139,"The Devil Wears Prada (The Devil Wears Prada, #1)",Lauren Weisberger,"Weisberger, Lauren",,"=""0307275558""","=""9780307275554""",0,3.78,Anchor Books,Paperback,432,2006,2003,,2021/03/10,to-read,to-read (#118),to-read,,,,0,0
13372690,"Slammed (Slammed, #1)",Colleen Hoover,"Hoover, Colleen",,"=""""","=""""",0,4.22,Colleen Hoover,ebook,317,2012,2012,,2021/03/10,to-read,to-read (#117),to-read,,,,0,0
12578077,"Obsidian (Lux, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.15,Entangled Teen,Paperback,335,2012,2011,,2021/03/10,to-read,to-read (#116),to-read,,,,0,0
11500217,"Angelfall (Penryn & the End of Days, #1)",Susan Ee,"Ee, Susan",,"=""144477851X""","=""9781444778519""",0,4.11,Hodder and Stoughton,Paperback,326,2013,2011,,2021/03/10,to-read,to-read (#113),to-read,,,,0,0
8564935,"Switched (Trylle, #1)",Amanda Hocking,"Hocking, Amanda",,"=""1453688935""","=""9781453688939""",0,3.87,CreateSpace,Paperback,304,2010,2010,,2021/03/10,to-read,to-read (#114),to-read,,,,0,0
8705784,"Born at Midnight (Shadow Falls, #1)",C.C. Hunter,"Hunter, C.C.",,"=""0312624670""","=""9780312624675""",0,4.11,St. Martin's Griffin,Paperback,398,2011,2011,,2021/03/10,to-read,to-read (#115),to-read,,,,0,0
10215349,"The Immortal Rules (Blood of Eden, #1)",Julie Kagawa,"Kagawa, Julie",,"=""0373210515""","=""9780373210510""",0,4.07,Harlequin Teen,Hardcover,485,2012,2012,,2021/03/10,to-read,to-read (#112),to-read,,,,0,0
6382055,"A Dream of Spring (A Song of Ice and Fire, #7)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0,4.36,Harper Voyager,Hardcover,,,,,2021/03/10,to-read,to-read (#111),to-read,,,,0,0
12111823,"The Winds of Winter (A Song of Ice and Fire, #6)",George R.R. Martin,"Martin, George R.R.",,"=""0002247410""","=""9780002247412""",0,4.40,Harper Voyager,Hardcover,,,,,2021/03/10,to-read,to-read (#110),to-read,,,,0,0
10614,Misery,Stephen King,"King, Stephen",,"=""0450417395""","=""9780450417399""",0,4.20,New English Library,Paperback,370,1988,1987,,2021/03/10,to-read,to-read (#109),to-read,,,,0,0
60748,"A Child Called ""It"" (Dave Pelzer, #1)",Dave Pelzer,"Pelzer, Dave",,"=""""","=""""",0,4.12,Health Communications Inc,Paperback,184,1995,1995,,2021/03/10,to-read,to-read (#108),to-read,,,,0,0
53915445,Look At This If You Love Great Art: 100 essential artworks that really matter,Chloë Ashby,"Ashby, Chloë",,"=""0711256063""","=""9780711256064""",0,4.12,Ivy Press,Hardcover,224,2021,,,2021/03/10,to-read,to-read (#107),to-read,,,,0,0
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1476738017""","=""9781476738017""",5,4.37,Atria Books,Hardcover,337,2014,2012,2021/03/10,2021/03/09,,,read,The world needs more books like this.,,,1,0
149440,Capitalist Patriarchy and the Case for Socialist Feminism,Zillah Eisenstein,"Eisenstein, Zillah",,"=""0853454760""","=""9780853454762""",0,3.67,Monthly Review Press,Paperback,394,1979,1978,,2021/03/09,to-read,to-read (#106),to-read,,,,0,0
635635,"Women, Race & Class",Angela Y. Davis,"Davis, Angela Y.",,"=""0394713516""","=""9780394713519""",0,4.57,Vintage,Paperback,271,1983,1981,,2021/03/09,to-read,to-read (#105),to-read,,,,0,0
818709,"Women, Culture, and Politics",Angela Y. Davis,"Davis, Angela Y.",,"=""0679724877""","=""9780679724872""",0,4.39,Vintage,Paperback,258,1990,1989,,2021/03/09,to-read,to-read (#104),to-read,,,,0,0
32951,Sister Outsider: Essays and Speeches,Audre Lorde,"Lorde, Audre",,"=""0895941414""","=""9780895941411""",0,4.52,Crossing Press,Paperback,190,1984,1984,,2021/03/09,to-read,to-read (#103),to-read,,,,0,0
55840780,The Once and Future Witches,Alix E. Harrow,"Harrow, Alix E.",,"=""0356512479""","=""9780356512471""",0,4.06,Orbit,Hardcover,528,2020,2020,,2021/03/03,to-read,to-read (#78),to-read,,,,0,0
31450688,Ants Among Elephants: An Untouchable Family and the Making of Modern India,Sujatha Gidla,"Gidla, Sujatha",,"=""0865478112""","=""9780865478114""",0,3.79,"Farrar, Straus and Giroux",Hardcover,320,2017,2017,,2021/03/09,to-read,to-read (#102),to-read,,,,0,0
14760608,Love and Honour and Pity and Pride and Compassion and Sacrifice ,Nam Le,"Le, Nam",,"=""""","=""9781742535791""",0,4.03,Penguin Group (Australia),ebook,20,2012,2012,,2021/03/09,to-read,to-read (#101),to-read,,,,0,0
52782536,Land of Big Numbers: Stories,Te-Ping Chen,"Chen, Te-Ping",,"=""0358272556""","=""9780358272557""",0,3.97,Mariner Books,Paperback,233,2021,2021,,2021/03/09,to-read,to-read (#100),to-read,,,,0,0
